candidate_id,intention_mention_1,intention_mention_2,intention_mention_3,intention_mention_4,intention_mention_5,intention_mention_6,intention_mention_7,poll_type_id,population,poll_id,poll_type,nb_people,start_date,end_date,folder,pdf_url,id,institut,commanditaire,mention1,mention2,mention3,mention4,mention5,mention6,mention7,nombre_mentions,question,name,surname,parti,annonce_candidature,retrait_candidature,second_round,candidate
FB,10,23,35,32,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",François,Bayrou,Mouvement Démocrate,,,,François Bayrou
MM,2,10,74,14,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Marion,Maréchal,,,,,Marion Maréchal
XB,5,25,27,43,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Xavier,Bertrand,Les Républicains,,,,Xavier Bertrand
OF,1,9,55,35,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Olivier,Faure,Parti Socialiste,,,,Olivier Faure
RD,8,30,38,24,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Rachida,Dati,Les Républicains,,,,Rachida Dati
EC,1,6,79,14,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Eric,Ciotti,Les Républicains,,,,Eric Ciotti
BC,16,39,15,30,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Bernard,Cazeneuve,Parti Socialiste,,,,Bernard Cazeneuve
GL,6,16,32,46,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Gérard,Larcher,Les Républicains,,,,Gérard Larcher
YJ,2,22,42,34,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Yannick,Jadot,Europe Écologie Les Verts,,,,Yannick Jadot
MT,1,11,61,27,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Marine,Tondelier,Europe Écologie Les Verts,,,,Marine Tondelier
LW,4,13,63,20,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Laurent,Wauquiez,Les Républicains,,,,Laurent Wauquiez
YBP,17,23,20,40,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Yaël,Braun-Pivet,,,,,Yaël Braun-Pivet
JLM,0,7,78,15,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Jean-Luc,Mélenchon,La France Insoumise,,,,Jean-Luc Mélenchon
SR,0,6,76,18,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Sandrine,Rousseau,Europe Écologie Les Verts,,,,Sandrine Rousseau
EZ,0,4,87,9,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Eric,Zemmour,,,,,Eric Zemmour
MBa,7,28,19,46,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Michel,Barnier,Les Républicains,,,,Michel Barnier
AH,2,9,65,24,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Anne,Hidalgo,Parti Socialiste,,,,Anne Hidalgo
GA,26,36,18,20,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Gabriel,Attal,La République En Marche,,,,Gabriel Attal
BR,17,20,37,26,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Bruno,Retailleau,Les Républicains,,,,Bruno Retailleau
DL,6,10,21,63,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",David,Lisnard,Les Républicains,,,,David Lisnard
VP,4,15,40,41,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Valérie,Pécresse,Les Républicains,,,,Valérie Pécresse
FXB,5,12,32,51,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",François-Xavier,Bellamy,,,,,François-Xavier Bellamy
EM,33,31,21,15,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Emmanuel,Macron,,,,,Emmanuel Macron
CE,6,28,27,39,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Christian,Estrosi,,,,,Christian Estrosi
JPT,2,7,50,41,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Jean-Philippe,Tanguy,,,,,Jean-Philippe Tanguy
LC,1,3,57,39,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Lucie,Castets,,,,,Lucie Castets
CD,7,19,19,55,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Carole,Delga,,,,,Carole Delga
